"Gene","GSM466408","GSM466409","GSM466410","GSM466411","GSM466412","GSM466413","GSM466414","GSM466415","GSM466416","GSM466417","GSM466418","GSM466419"
"Gh1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"P22k15",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC171573",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Scgb1d2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Svs1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Krt5",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cldn7",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Muc4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Dmgdh",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Sult1c2a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC680329",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fga",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Grm2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Muc5ac",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC290071",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Trib1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tgm4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Masp2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Spp2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Mat1a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Foxe1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pon1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pnmt",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pou3f2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Adam6",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Klk1c4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Gsta3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC286960",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Lhx2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Kif6",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pigr",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ces1c",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"C8b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Sert1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Il4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Xylt1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Acox2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cyp2g1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Serpina7",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tfec",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Serpina3m",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Adam18",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pou2f3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Epha8",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ppp1r3b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Mcpt10",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Vcsa2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pde1c",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Csf2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Grm6",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tnnt3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Sprr1a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ngf",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Afm",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Or10g1b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Or5ak25",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cyss",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cdx1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Hist1h2af",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Krtap1-5",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Plaur",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Hbz",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Gngt1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Myl7",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tnni1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cryba1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Crygb",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Igfbp4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Iqck",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Krt8",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fbxl22",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Spink8",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cyssl1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC683313",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Myoz2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Krt15",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Car1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC102554233",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tead2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Actn2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Inka1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Hspb7",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Eps8l2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fst",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ptprcap",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Itprip",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Kif18b",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Lypd8",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Abhd14a",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Srpx2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tmem171",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Krt12",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cbr3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tmed1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Plbd1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"S100a7l2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fblim1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC100909637",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Dusp9",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ceacam12",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Pnpla4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Foxd2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Slurp1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Tle6",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Gnat1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC103693946",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Shmt1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Klhl31",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Mybpc2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"S100vp",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Krt4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Lrrc39",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Fosb",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC100362601",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Cfap276",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ctsr",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Prl7a4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Rd3l",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Echdc3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"LOC102556495",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Il17re",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Sypl2",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Ap5s1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Nrtn",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Mypn",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Nrap",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Elf3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Gata5",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Dsc3",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Adprhl1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Disp1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Col7a1",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Trim47",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Zfp334",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
"Opn4",1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536,1.62769272588536
